ID,site name,latitude,longitude,country
us_maryland_calipso_hurlock,"US Maryland Calipso Hurlock",38.619160,-75.846240,"United States of America"
us_maryland_calipso_kennedyvill,"US Maryland Calipso Kennedyvill",39.305500,-75.991983,"United States of America"
us_maryland_calipso_mardela_spr,"US Maryland Calipso Mardela Spr",38.469083,-75.747950,"United States of America"
us_maryland_calipso_morgnec_rd,"US Maryland Calipso Morgnec Rd",39.235670,-76.030740,"United States of America"
us_maryland_calipso_nuferry_rd,"US Maryland Calipso NU Ferry Rd",38.345570,-75.690760,"United States of America"
us_maryland_calipso_perryville,"US Maryland Calipso Perryville",39.560672,-76.072656,"United States of America"
us_maryland_calipso_pine_cove,"US Maryland Calipso Pine Cove",39.238669,-75.969347,"United States of America"
us_maryland_calipso_price,"US Maryland Calipso Price",39.097367,-75.959017,"United States of America"
us_maryland_calipso_princess_an,"US Maryland Calipso Princess An",38.213220,-75.684890,"United States of America"
us_maryland_calipso_ridgely,"US Maryland Calipso Ridgely",38.948630,-75.881500,"United States of America"
us_maryland_calipso_tuckahoe,"US Maryland Calipso Tuckahoe",38.979173,-75.932939,"United States of America"
us_maryland_calipso_vienna,"US Maryland Calipso Vienna",38.493536,-75.816541,"United States of America"
us_maryland_calipso_w_mardela,"US Maryland Calipso W Mardela",38.460833,-75.774633,"United States of America"
us_maryland_calipso_washtn_high,"US Maryland Calipso Washtn High",38.180050,-75.686733,"United States of America"
us_maryland_calipso_west_denton,"US Maryland Calipso West Denton",38.914961,-75.894331,"United States of America"
us_maryland_calipso_white_marsh,"US Maryland Calipso White Marsh",39.075915,-75.988634,"United States of America"
us_maryland_calipso_willistonlk,"US Maryland Calipso WillistonLk",38.828930,-75.846300,"United States of America"
us_maryland_calipso_wofdenton,"US Maryland Calipso WofDenton",38.898850,-75.862416,"United States of America"
us_maryland_clifton_park,"US Maryland Clifton Park",39.314306,-76.590533,"United States of America"
us_maryland_cub_hill,"US Maryland Cub Hill",39.412800,-76.521500,"United States of America"
us_maryland_dragon_aberd,"US Maryland DRAGON ABERD",39.515103,-76.165230,"United States of America"
us_maryland_dragon_aldino,"US Maryland DRAGON Aldino",39.563433,-76.203932,"United States of America"
us_maryland_dragon_annas,"US Maryland DRAGON ANNAS",38.975248,-76.489498,"United States of America"
us_maryland_dragon_annea,"US Maryland DRAGON ANNEA",39.164700,-76.624700,"United States of America"
us_maryland_dragon_arncc,"US Maryland DRAGON ARNCC",39.158900,-76.720800,"United States of America"
us_maryland_dragon_arnls,"US Maryland DRAGON ARNLS",39.058488,-76.512926,"United States of America"
us_maryland_dragon_bainbridge,"US Maryland DRAGON Bainbridge",39.606044,-76.074122,"United States of America"
us_maryland_dragon_batmr,"US Maryland DRAGON BATMR",39.398913,-76.475550,"United States of America"
us_maryland_dragon_belair,"US Maryland DRAGON BelAir",39.500014,-76.263098,"United States of America"
us_maryland_dragon_blar1,"US Maryland DRAGON BLAR1",39.668668,-76.377555,"United States of America"
us_maryland_dragon_bldnd,"US Maryland DRAGON BLDND",39.258315,-76.519504,"United States of America"
us_maryland_dragon_bllrt,"US Maryland DRAGON BLLRT",39.389385,-76.578242,"United States of America"
us_maryland_dragon_bltcc,"US Maryland DRAGON BLTCC",39.362201,-76.688429,"United States of America"
us_maryland_dragon_bltim,"US Maryland DRAGON BLTIM",39.263145,-76.651066,"United States of America"
us_maryland_dragon_bltnr,"US Maryland DRAGON BLTNR",39.215600,-76.618600,"United States of America"
us_maryland_dragon_bowem,"US Maryland DRAGON BOWEM",38.974700,-76.750600,"United States of America"
us_maryland_dragon_btmdl,"US Maryland DRAGON BTMDL",39.238826,-76.441601,"United States of America"
us_maryland_dragon_chase,"US Maryland DRAGON CHASE",38.978612,-77.080002,"United States of America"
us_maryland_dragon_clksv,"US Maryland DRAGON CLKSV",39.191100,-76.924700,"United States of America"
us_maryland_dragon_cllgp,"US Maryland DRAGON CLLGP",38.991100,-76.908600,"United States of America"
us_maryland_dragon_clrst,"US Maryland DRAGON CLRST",39.205410,-76.944450,"United States of America"
us_maryland_dragon_cpsdn,"US Maryland DRAGON CPSDN",39.110656,-76.462915,"United States of America"
us_maryland_dragon_ctnvl,"US Maryland DRAGON CTNVL",39.275833,-76.771944,"United States of America"
us_maryland_dragon_edcms,"US Maryland DRAGON EDCMS",38.922218,-76.560012,"United States of America"
us_maryland_dragon_edgewood,"US Maryland DRAGON Edgewood",39.409834,-76.296352,"United States of America"
us_maryland_dragon_ellct,"US Maryland DRAGON ELLCT",39.266100,-76.861603,"United States of America"
us_maryland_dragon_essex,"US Maryland DRAGON Essex",39.310943,-76.474486,"United States of America"
us_maryland_dragon_fairhill,"US Maryland DRAGON Fair Hill",39.701435,-75.860059,"United States of America"
us_maryland_dragon_fllst,"US Maryland DRAGON FLLST",39.522366,-76.413318,"United States of America"
us_maryland_dragon_kentisland,"US Maryland DRAGON Kent Island",38.979300,-76.307864,"United States of America"
us_maryland_dragon_laumd,"US Maryland DRAGON LAUMD",39.142800,-76.859200,"United States of America"
us_maryland_dragon_mlrvl,"US Maryland DRAGON MLRVL",39.065027,-76.606930,"United States of America"
us_maryland_dragon_mnktn,"US Maryland DRAGON MNKTN",39.572926,-76.652318,"United States of America"
us_maryland_dragon_olnes,"US Maryland DRAGON OLNES",39.149148,-77.068267,"United States of America"
us_maryland_dragon_onngs,"US Maryland DRAGON ONNGS",39.387756,-76.819120,"United States of America"
us_maryland_dragon_padonia,"US Maryland DRAGON Padonia",39.462036,-76.631669,"United States of America"
us_maryland_dragon_pasadena,"US Maryland DRAGON Pasadena",39.111638,-76.455440,"United States of America"
us_maryland_dragon_patux,"US Maryland DRAGON PATUX",38.827168,-76.709380,"United States of America"
us_maryland_dragon_pineyorchard,"US Maryland DRAGON Piney Orchard",39.060781,-76.719202,"United States of America"
us_maryland_dragon_pylesville,"US Maryland DRAGON Pylesville",39.675150,-76.405349,"United States of America"
us_maryland_dragon_rckmd,"US Maryland DRAGON RCKMD",39.065560,-77.096220,"United States of America"
us_maryland_dragon_shady,"US Maryland DRAGON SHADY",38.840658,-76.506108,"United States of America"
us_maryland_dragon_spbrk,"US Maryland DRAGON SPBRK",39.058100,-77.005800,"United States of America"
us_maryland_dragon_tkmpr,"US Maryland DRAGON TKMPR",38.995278,-76.997222,"United States of America"
us_maryland_dragon_umrlb,"US Maryland DRAGON UMRLB",38.891262,-76.814106,"United States of America"
us_maryland_dragon_worton,"US Maryland DRAGON Worton",39.285436,-76.091633,"United States of America"
us_maryland_dragon_wstfd,"US Maryland DRAGON WSTFD",39.301577,-76.946248,"United States of America"
us_maryland_easton_airport,"US Maryland Easton Airport",38.807450,-76.072570,"United States of America"
us_maryland_easton_mde,"US Maryland Easton MDE",38.794972,-76.084250,"United States of America"
us_maryland_frederick_douglas,"US Maryland Frederick Douglas",39.315484,-76.654572,"United States of America"
us_maryland_gaithersburg,"US Maryland Gaithersburg",39.133335,-77.208336,"United States of America"
us_maryland_green_ridge_state_forest,"US Maryland Green Ridge State Forest",39.690500,-78.406700,"United States of America"
us_maryland_gsfc,"US Maryland GSFC",38.992500,-76.839833,"United States of America"
us_maryland_hagerstown,"US Maryland Hagerstown",39.708332,-77.724998,"United States of America"
us_maryland_hamilton_el_ms,"US Maryland Hamilton El MS",39.358986,-76.558236,"United States of America"
us_maryland_influx_montgomery_pasture_site,"US Maryland INFLUX Montgomery Pasture Site",39.195500,-77.450900,"United States of America"
us_maryland_influx_nist_turfgrass_site,"US Maryland INFLUX NIST Turfgrass Site",39.138900,-77.217500,"United States of America"
us_maryland_jackson_lane_natural,"US Maryland Jackson Lane natural",39.057400,-75.753100,"United States of America"
us_maryland_jackson_lane_restored,"US Maryland Jackson Lane restored",39.054300,-75.753100,"United States of America"
us_maryland_jug_bay,"US Maryland Jug Bay",38.766666,-76.778099,"United States of America"
us_maryland_lakeland_el_ms,"US Maryland Lakeland El MS",39.254146,-76.645314,"United States of America"
us_maryland_lansdowne_hs,"US Maryland Lansdowne HS",39.245066,-76.648472,"United States of America"
us_maryland_ltar_ope3,"US Maryland LTAR OPE3",39.029300,-76.845700,"United States of America"
us_maryland_md_science_center,"US Maryland Science Center",39.283333,-76.616667,"United States of America"
us_maryland_mt_royal_es_ms,"US Maryland Mt Royal ES MS",39.309093,-76.625087,"United States of America"
us_maryland_mt_washington_es,"US Maryland Mt Washington ES",39.366310,-76.654590,"United States of America"
us_maryland_nist_forest,"US Maryland NIST Forest",39.139000,-77.212500,"United States of America"
us_maryland_patapsco_ms,"US Maryland Patapsco MS",39.303046,-76.847241,"United States of America"
us_maryland_prior_converted_wetland_corn_soybean_rotation,"US Maryland Prior Converted Wetland corn soybean rotation",39.066700,-75.760900,"United States of America"
us_maryland_robert_poole_ms,"US Maryland Robert Poole MS",39.330410,-76.637520,"United States of America"
us_maryland_rockville,"US Maryland Rockville",39.056085,-77.129582,"United States of America"
us_maryland_sigma_space_corp,"US Maryland Sigma Space Corp",38.953000,-76.836470,"United States of America"
us_maryland_smith_island_cbf,"US Maryland Smith Island CBF",37.969183,-76.023850,"United States of America"
us_maryland_smithsonian_research_center_serc,"US Maryland Smithsonian Research Center SERC",38.889978,-76.559883,"United States of America"
us_maryland_southeast_ms,"US Maryland Southeast MS",39.284685,-76.530643,"United States of America"
us_maryland_st_timothys_lane,"US Maryland St Timothys Lane",39.272724,-76.728612,"United States of America"
us_maryland_sugarcone,"US Maryland Sugarcone",39.384722,-76.685833,"United States of America"
us_maryland_talmudical_academy,"US Maryland Talmudical Academy",39.369406,-76.746190,"United States of America"
us_maryland_umbc,"US Maryland UMBC",39.254628,-76.709353,"United States of America"
us_maryland_usda,"US Maryland USDA",39.029999,-76.879997,"United States of America"
us_maryland_usda_barc,"US Maryland USDA BARC",39.031270,-76.932180,"United States of America"
us_maryland_usda_howard,"US Maryland USDA Howard",39.054200,-76.877500,"United States of America"
us_maryland_windsor_corp_park,"US Maryland Windsor Corp Park",39.326500,-76.754500,"United States of America"
us_maryland_worthington_es,"US Maryland Worthington ES",39.244536,-76.792985,"United States of America"
us_massachusetts_arm_barnstable_ma,"US Massachusetts ARM Barnstable",41.669589,-70.290061,"United States of America"
us_massachusetts_arm_highlands_ma,"US Massachusetts ARM Highlands",42.030478,-70.049317,"United States of America"
us_massachusetts_ashburnham,"US Massachusetts Ashburnham",42.602900,-71.926000,"United States of America"
us_massachusetts_austin_prep,"US Massachusetts Austin Prep",42.530400,-71.127200,"United States of America"
us_massachusetts_barnstable_great_marsh,"US Massachusetts Barnstable Great Marsh",41.729700,-70.364400,"United States of America"
us_massachusetts_billerica,"US Massachusetts Billerica",42.528347,-71.268619,"United States of America"
us_massachusetts_boston_common,"US Massachusetts Boston Common",42.355912,-71.064145,"United States of America"
us_massachusetts_boston_university,"US Massachusetts Boston University",42.350410,-71.104380,"United States of America"
us_massachusetts_harvard_barn,"US Massachusetts Harvard Barn",42.535320,-72.189900,"United States of America"
us_massachusetts_harvard_bbc1,"US Massachusetts Harvard BBC1",42.535080,-72.174359,"United States of America"
us_massachusetts_harvard_bbc3,"US Massachusetts Harvard BBC3",42.535562,-72.189570,"United States of America"
us_massachusetts_harvard_farm_north,"US Massachusetts Harvard Farm North",42.520465,-72.182242,"United States of America"
us_massachusetts_harvard_farm_south,"US Massachusetts Harvard Farm South",42.522466,-72.182339,"United States of America"
us_massachusetts_harvard_forest,"US Massachusetts Harvard Forest",42.537756,-72.171478,"United States of America"
us_massachusetts_harvard_forest_2,"US Massachusetts Harvard Forest",42.538800,-72.175500,"United States of America"
us_massachusetts_harvard_forest_hemlock,"US Massachusetts Harvard Forest Hemlock",42.539333,-72.177944,"United States of America"
us_massachusetts_harvard_forest_neon,"US Massachusetts Harvard Forest NEON",42.536900,-72.172660,"United States of America"
us_massachusetts_harvard_garden,"US Massachusetts Harvard Garden",42.529100,-72.186300,"United States of America"
us_massachusetts_herring_river_phragmites,"US Massachusetts Herring River Phragmites",41.938000,-70.055200,"United States of America"
us_massachusetts_little_prospect_hill,"US Massachusetts Little Prospect Hill",42.541861,-72.184964,"United States of America"
us_massachusetts_lower_hop_brook,"US Massachusetts Lower Hop Brook",42.471790,-72.329630,"United States of America"
us_massachusetts_macleish,"US Massachusetts MacLeish",42.448400,-72.680400,"United States of America"
us_massachusetts_mvco,"US Massachusetts MVCO",41.325000,-70.566700,"United States of America"
us_massachusetts_north_attleboro,"US Massachusetts North Attleboro",41.983690,-71.310560,"United States of America"
us_massachusetts_petersham,"US Massachusetts Petersham",42.532000,-72.188000,"United States of America"
us_massachusetts_plum_island_high_marsh,"US Massachusetts Plum Island High Marsh",42.742300,-70.830100,"United States of America"
us_massachusetts_plum_island_low_marsh,"US Massachusetts Plum Island Low Marsh",42.734463,-70.838231,"United States of America"
us_massachusetts_plum_island_oligohaline_marsh,"US Massachusetts Plum Island Oligohaline Marsh",42.749600,-70.915700,"United States of America"
us_massachusetts_springfield_academy,"US Massachusetts Springfield Academy",42.135162,-72.585972,"United States of America"
us_massachusetts_tidmarsh_west_beaver_dam_road,"US Massachusetts Tidmarsh West Beaver Dam Road",41.915700,-70.575400,"United States of America"
us_massachusetts_woods_hole_falmouth,"US Massachusetts Woods Hole Falmouth",41.549500,-70.643200,"United States of America"
us_massachusetts_worcester_state,"US Massachusetts Worcester State",42.269700,-71.842800,"United States of America"
us_michigan_allegan_wetland,"US Michigan Allegan Wetland",42.668900,-86.022900,"United States of America"
us_michigan_battle_creek_area_mathematics_and_science_center,"US Michigan Battle Creek Area Mathematics and Science Center",42.322800,-85.187100,"United States of America"
us_michigan_douglas_lake,"US Michigan Douglas Lake",45.568600,-84.670700,"United States of America"
us_michigan_granite_island,"Granite Island",46.716700,-87.400000,"United States"
us_michigan_jackson_agricultural_field,"US Michigan Jackson Agricultural Field",42.214300,-84.853900,"United States of America"
us_michigan_kbs_lux_arbor_reserve_corn,"US Michigan KBS Lux Arbor Reserve Corn",42.484700,-85.442200,"United States of America"
us_michigan_kbs_lux_arbor_reserve_prairie,"US Michigan KBS Lux Arbor Reserve Prairie",42.473600,-85.447400,"United States of America"
us_michigan_kbs_lux_arbor_reserve_switchgrass,"US Michigan KBS Lux Arbor Reserve Switchgrass",42.476700,-85.446700,"United States of America"
us_michigan_kbs_marshall_farms_corn,"US Michigan KBS Marshall Farms Corn",42.437600,-85.328800,"United States of America"
us_michigan_kbs_marshall_farms_prairie,"US Michigan KBS Marshall Farms Prairie",42.444000,-85.310400,"United States of America"
us_michigan_kbs_marshall_farms_smooth_brome_grass,"US Michigan KBS Marshall Farms Smooth Brome Grass",42.442300,-85.330100,"United States of America"
us_michigan_kbs_marshall_farms_switchgrass,"US Michigan KBS Marshall Farms Switchgrass",42.444000,-85.309800,"United States of America"
us_michigan_kbs_marshall_farms_switchgrass2,"US Michigan KBS Marshall Farms Switchgrass",42.446351,-85.310525,"United States of America"
us_michigan_kellogg_corn,"US Michigan Kellogg Corn",42.437536,-85.322547,"United States of America"
us_michigan_kellogg_corn_soy2,"US Michigan Kellogg Corn Soy2",42.395760,-85.374250,"United States of America"
us_michigan_kellogg_experimental_forest,"US Michigan Kellogg Experimental Forest",42.366000,-85.352600,"United States of America"
us_michigan_kellogg_lter,"US Michigan Kellogg LTER",42.407983,-85.371717,"United States of America"
us_michigan_kellogg_miscanthus,"US Michigan Kellogg Miscanthus",42.395280,-85.375610,"United States of America"
us_michigan_kellogg_old_field,"US Michigan Kellogg Old Field",42.396010,-85.374560,"United States of America"
us_michigan_low_density_apple_orchard,"Low Density Apple Orchard",43.251300,-85.764800,"United States"
us_michigan_mi_chatham_1_se,"US Michigan Chatham 1 SE",46.334500,-86.920000,"United States of America"
us_michigan_mi_gaylord_9_ssw,"US Michigan Gaylord 9 SSW",44.908000,-84.720300,"United States of America"
us_michigan_michigan_big_woods,"US Michigan Michigan Big Woods",42.466700,-84.000000,"United States of America"
us_michigan_northern_michigan_jack_pine,"US Michigan Northern Michigan Jack Pine",46.646500,-88.519400,"United States of America"
us_michigan_sanford,"US Michigan Sanford",42.726777,-84.464482,"United States of America"
us_michigan_stannard_rock,"US Michigan Stannard Rock",47.183500,-87.225100,"United States of America"
us_michigan_state_university_campus_site_spartans,"US Michigan State University Campus Site Spartans",42.729300,-84.473700,"United States of America"
us_michigan_sylvania_wilderness,"US Michigan Sylvania Wilderness",46.242017,-89.347650,"United States of America"
us_michigan_univ_of_mich_biological_station,"US Michigan Univ of Mich Biological Station",45.559840,-84.713820,"United States of America"
us_michigan_univ_of_mich_biological_station_disturbance,"US Michigan Univ of Mich Biological Station Disturbance",45.562500,-84.697500,"United States of America"
us_minnesota_ars_morris_ltar_north,"US Minnesota ARS Morris LTAR North",45.627000,-96.127000,"United States of America"
us_minnesota_ars_morris_ltar_south,"US Minnesota ARS Morris LTAR South",45.616700,-96.126900,"United States of America"
us_minnesota_ars_swan_lake,"US Minnesota ARS Swan Lake",45.684508,-95.799703,"United States of America"
us_minnesota_bangtail_bozeman,"US Minnesota Bangtail Bozeman",45.783056,-110.777778,"United States of America"
us_minnesota_boundary_waters,"US Minnesota Boundary Waters",47.946702,-91.495506,"United States of America"
us_minnesota_cdr_cedar_creek_natural_history_area__cdr1,"US Minnesota CDR Cedar Creek Natural History Area",45.400930,-93.201370,"United States of America"
us_minnesota_kcmp_tall_tower,"US Minnesota KCMP Tall Tower",44.688611,-93.072778,"United States of America"
us_minnesota_kuom_tower,"US Minnesota KUOM tower",44.998397,-93.188355,"United States of America"
us_minnesota_kuom_turfgrass_field,"US Minnesota KUOM Turfgrass Field",44.994989,-93.186280,"United States of America"
us_minnesota_macalester_ordway_field_station,"US Minnesota Macalester Ordway Field Station",44.810600,-93.027200,"United States of America"
us_minnesota_marcell_bog_lake_peatland,"US Minnesota Marcell Bog Lake Peatland",47.505100,-93.489300,"United States of America"
us_minnesota_marcell_experimental_forest,"US Minnesota Marcell Experimental Forest",47.513900,-93.469250,"United States of America"
us_minnesota_mn_goodridge_12_nnw,"US Minnesota Goodridge 12 NNW",48.305500,-95.874400,"United States of America"
us_minnesota_mn_sandstone_6_w,"US Minnesota Sandstone 6 W",46.113500,-92.993600,"United States of America"
us_minnesota_morris_corn-soybean_conventional_tillage,"Morris: Corn-Soybean, Conventional Tillage",45.609100,-96.126500,"United States"
us_minnesota_rosemount_c7,"US Minnesota Rosemount C7",44.728790,-93.088854,"United States of America"
us_minnesota_rosemount_g19,"US Minnesota Rosemount G19",44.721700,-93.089300,"United States of America"
us_minnesota_rosemount_g21,"US Minnesota Rosemount G21",44.714300,-93.089800,"United States of America"
us_minnesota_rosemount_i18_north,"US Minnesota Rosemount I18_North",44.694600,-93.057800,"United States of America"
us_minnesota_rosemount_i18_south,"US Minnesota Rosemount I18_South",44.691000,-93.057600,"United States of America"
us_minnesota_rosemount_prairie,"US Minnesota Rosemount Prairie",44.678100,-93.072300,"United States of America"
us_minnesota_snake_river,"US Minnesota Snake River",46.120556,-93.244670,"United States of America"
us_minnesota_spruce_a0emi,"US Minnesota SPRUCE A0EMI",47.504900,-93.454100,"United States of America"
us_minnesota_spruce_a0p21sh,"US Minnesota SPRUCE A0P21SH",47.506250,-93.452750,"United States of America"
us_minnesota_spruce_t2p20,"US Minnesota SPRUCE T2P20",47.506400,-93.453200,"United States of America"
us_mississippi_goodwin_creek,"US Mississippi Goodwin Creek",34.254700,-89.873500,"United States of America"
us_mississippi_leland_hs,"US Mississippi Leland HS",33.402128,-90.892850,"United States of America"
us_mississippi_ms_holly_springs_4_n,"US Mississippi Holly Springs 4 N",34.822300,-89.434800,"United States of America"
us_mississippi_ms_newton_5_ene,"US Mississippi Newton 5 ENE",32.337800,-89.070300,"United States of America"
us_mississippi_stennis,"US Mississippi Stennis",30.368014,-89.616667,"United States of America"
us_missouri_bull_shoals,"US Missouri Bull Shoals",36.562833,-93.066630,"United States of America"
us_missouri_coleman_cattle_farm,"Coleman Cattle Farm",38.740000,-94.390000,"United States"
us_missouri_goodwater,"US Missouri Goodwater",39.228480,-92.119360,"United States of America"
us_missouri_goodwater_creek_experimental_watershed_bau_ltar_cmrb,"US Missouri Goodwater Creek Experimental Watershed BAU LTAR CMRB",39.139300,-92.896800,"United States of America"
us_missouri_homestead_springs_farm_and_research_station,"US Missouri Homestead Springs Farm and Research Station",37.200900,-92.993700,"United States of America"
us_missouri_ltar_cmrb_field1_asp,"US Missouri LTAR CMRB Field 1 ASP",39.229800,-92.116700,"United States of America"
us_missouri_ltar_cmrb_field_3,"US Missouri LTAR CMRB Field 3",39.231100,-92.149700,"United States of America"
us_missouri_ltar_cmrb_field_3,"LTAR CMRB Field 3 (CMRB BAU)",39.232200,-92.149300,"United States"
us_missouri_ltar_cmrb_tucker_prairie,"US Missouri LTAR CMRB Tucker Prairie",38.948800,-91.994500,"United States of America"
us_missouri_mingo,"US Missouri Mingo",36.971700,-90.143200,"United States of America"
us_missouri_missouri_ozark,"US Missouri Ozark",38.744110,-92.200009,"United States of America"
us_missouri_mo_joplin_24_n,"US Missouri Joplin 24 N",37.427700,-94.582900,"United States of America"
us_missouri_mo_salem_10_w,"US Missouri Salem 10 W",37.634400,-91.722600,"United States of America"
us_missouri_moreau_river_basin_organic_farm,"US Missouri Moreau River Basin USDA Certified Organic Farm",38.504800,-92.248700,"United States of America"
us_missouri_st_louis_university,"US Missouri St Louis University",38.636342,-90.231552,"United States of America"
us_missouri_tyson_research_center,"US Missouri Tyson Research Center",38.517800,-90.557500,"United States of America"
us_montana_bitteroot_valley,"US Montana Bitteroot Valley",46.507000,-114.091000,"United States of America"
us_montana_bozeman,"US Montana Bozeman",45.662204,-111.045013,"United States of America"
us_montana_butte,"US Montana Butte",45.953040,-112.479640,"United States of America"
us_montana_creston_pivotirrigated_spring_wheat,"US Montana Creston Pivot-irrigated Spring Wheat",48.187280,-114.154800,"United States of America"
us_montana_creston_pivotirrigated_spring_wheat2,"US Montana Creston Pivot-irrigated Spring Wheat 2",48.180190,-114.205100,"United States of America"
us_montana_fort_peck,"US Montana Fort Peck",48.307700,-105.101900,"United States of America"
us_montana_gates_of_mountains,"US Montana Gates of Mountains",46.826200,-111.710700,"United States of America"
us_montana_hq_glacier_national_park_west_glacier,"US Montana HQ Glacier National Park West Glacier",48.501384,-113.986352,"United States of America"
us_montana_huntley_irrigated_barley1,"US Montana Huntley Irrigated Barley Site 1",45.920610,-108.241400,"United States of America"
us_montana_huntley_irrigated_barley2,"US Montana Huntley Irrigated Barley Site 2",45.969930,-108.197800,"United States of America"
us_montana_judith_basin_summer_fallow_field,"US Montana Judith Basin summer fallow field",46.995700,-109.629500,"United States of America"
us_montana_judith_basin_wheat_field,"US Montana Judith Basin wheat field",46.994800,-109.613800,"United States of America"
us_montana_lodgepole_forest,"US Montana Lodgepole Forest",46.952248,-110.885272,"United States of America"
us_montana_lolo,"US Montana Lolo",47.020187,-113.128323,"United States of America"
us_montana_missoula,"US Montana Missoula",46.916668,-114.083336,"United States of America"
us_montana_mo_chillicothe_22_ene,"US Montana Chillicothe 22 ENE",39.866800,-93.147000,"United States of America"
us_montana_mpg_ranch_rangeland_restoration,"US Montana MPG Ranch Rangeland Restoration",46.699600,-114.035300,"United States of America"
us_montana_mt_dillon_18_wsw,"US Montana Dillon 18 WSW",45.158000,-113.005700,"United States of America"
us_montana_mt_lewistown_42_wsw,"US Montana Lewistown 42 WSW",46.884700,-110.289500,"United States of America"
us_montana_mt_st_mary_1_ssw,"US Montana St Mary 1 SSW",48.741200,-113.433000,"United States of America"
us_montana_mt_wolf_point_29_ene,"US Montana Wolf Point 29 ENE",48.308200,-105.101800,"United States of America"
us_montana_mt_wolf_point_34_ne,"US Montana Wolf Point 34 NE",48.488700,-105.209600,"United States of America"
us_montana_riparian_meadow,"US Montana Riparian Meadow",46.945375,-110.887245,"United States of America"
us_montana_sun_river_winter_wheat,"US Montana Sun River Winter Wheat",47.475780,-111.720700,"United States of America"
us_montana_turner_ranch,"US Montana Turner Ranch",45.557100,-111.228600,"United States of America"
us_montana_vaughn_fallow,"US Montana Vaughn Fallow",47.686720,-111.465900,"United States of America"
us_montana_vaughn_wheat,"US Montana Vaughn Wheat",47.672920,-111.488900,"United States of America"
us_nebraska_jackson_estuarine,"US Nebraska Jackson Estuarine",43.092355,-70.861613,"United States of America"
us_nebraska_mead_irrigated,"US Nebraska Mead Irrigated",41.165056,-96.476638,"United States of America"
us_nebraska_mead_irrigated_rotation,"US Nebraska Mead Irrigated Rotation",41.164871,-96.470100,"United States of America"
us_nebraska_mead_pasture,"US Nebraska Mead Pasture",41.144700,-96.461600,"United States of America"
us_nebraska_mead_rainfed,"US Nebraska Mead Rainfed",41.179667,-96.439646,"United States of America"
us_nebraska_ne_harrison_20_sse,"US Nebraska Harrison 20 SSE",42.424800,-103.735800,"United States of America"
us_nebraska_ne_lincoln_11_sw,"US Nebraska Lincoln 11 SW",40.695400,-96.854100,"United States of America"
us_nebraska_ne_lincoln_8_ene,"US Nebraska Lincoln 8 ENE",40.848400,-96.565100,"United States of America"
us_nebraska_ne_whitman_5_ene,"US Nebraska Whitman 5 ENE",42.068000,-101.445000,"United States of America"
us_nebraska_nebraska_sandhills_dry_valley,"US Nebraska Sand Hills Dry Valley",42.069300,-101.407200,"United States of America"
us_nebraska_nine_mile_prairie,"US Nebraska Nine Mile Prairie",40.868019,-96.822081,"United States of America"
us_nebraska_shelton,"US Nebraska Shelton",40.750064,-98.760286,"United States of America"
us_nevada_alkali_lake,"US Nevada Alkali Lake",37.858800,-117.382000,"United States of America"
us_nevada_amargosa_desert_research_site_adrs,"US Nevada Amargosa Desert Research Site ADRS",36.765300,-116.693300,"United States of America"
us_nevada_frenchman_flat,"US Nevada Frenchman Flat",36.809280,-115.934790,"United States of America"
us_nevada_lunar_lake,"US Nevada Lunar Lake",38.390083,-115.988383,"United States of America"
us_nevada_nevcan_montane_west,"US Nevada NevCAN Montane West",38.889800,-114.331400,"United States of America"
us_nevada_nevcan_pinyon_juniper_west,"US Nevada NevCAN Pinyon Juniper West",38.892100,-114.352100,"United States of America"
us_nevada_nevcan_sagebrush_west,"US Nevada NevCAN Sagebrush West",38.925300,-114.408200,"United States of America"
us_nevada_nevcan_subalpine_east,"US Nevada NevCAN Subalpine East",39.009900,-114.309500,"United States of America"
us_nevada_nevcan_subalpine_west,"US Nevada NevCAN Subalpine West",38.906100,-114.308900,"United States of America"
us_nevada_nv_baker_5_w,"US Nevada Baker 5 W",39.011800,-114.209000,"United States of America"
us_nevada_nv_denio_52_wsw,"US Nevada Denio 52 WSW",41.848400,-119.635700,"United States of America"
us_nevada_nv_mercury_3_ssw,"US Nevada Mercury 3 SSW",36.624000,-116.022500,"United States of America"
us_nevada_railroad_valley,"US Nevada Railroad Valley",38.497000,-115.691000,"United States of America"
us_nevada_tonopah_airport,"US Nevada Tonopah Airport",38.050440,-117.090520,"United States of America"
us_nevada_univ_of_nevada_reno,"US Nevada Univ of Nevada-Reno",39.540867,-119.814033,"United States of America"
us_new_mexico_jornada_red_lake_playa,"US New Mexico Jornada Red Lake Playa",32.712300,-106.830300,"United States of America"
us_new_york_lamont_doherty_observatory,"US New York Lamont Doherty Earth Observatory Columbia University",41.003900,-73.905300,"United States of America"
us_newhampshire_appledore_island,"US New Hampshire Appledore Island",42.990100,-70.616100,"United States of America"
us_newhampshire_bartlett_experimental_forest,"US New Hampshire Bartlett Experimental Forest",44.064640,-71.288077,"United States of America"
us_newhampshire_bartlett_experimental_forest_neon,"US New Hampshire Bartlett Experimental Forest",44.063880,-71.287310,"United States of America"
us_newhampshire_harvard_bbc6,"US New Hampshire Harvard BBC6",44.091700,-71.152000,"United States of America"
us_newhampshire_hbr__hubbard_brook_lter__hbr1,"US New Hampshire HBR Hubbard Brook LTER",43.939720,-71.751390,"United States of America"
